# Block number	x	y	z	WCT (tonnes)	Moisture	DPT (tonnes)	RECOVERY	Pit name	SiO2	AL2O3	HAUL Distance (km)	"RESOURCE (0=LMB, 1=Mono Internal, 2 =Mono External"	Empty Haul (minutes)	Full Haul (minutes)			Starting row			
643	-7816	3563	25	25293	0.1300	16394	0.75	WTH2	0.05	0.58	5.08	1	11.5	10.6						
644	-9466	3513	25	22258	0.1300	12961	0.67	WTH2	0.07	0.56	4.33	1	10.8	12.9						
645	-9416	3513	25	24071	0.1300	15298	0.73	WTH2	0.07	0.56	4.29	1	8.5	12.4						
646	-9366	3513	25	23912	0.1300	15303	0.74	WTH2	0.06	0.57	4.24	1	8.2	11.7						
647	-9316	3513	25	23184	0.1300	14058	0.70	WTH2	0.05	0.57	4.20	1	11.1	8.8						
648	-9266	3513	25	22258	0.1300	13547	0.70	WTH2	0.07	0.57	4.16	1	10.7	10.6						
649	-9066	3513	25	18035	0.1300	10827	0.69	WTH2	0.08	0.56	4.18	1	11.3	12.5						
650	-9016	3513	25	20366	0.1300	13216	0.75	WTH2	0.08	0.56	4.13	1	9.8	10.8						
651	-8316	3513	25	30351	0.1300	18050	0.68	WTH2	0.07	0.57	4.81	1	11.7	12.0						
652	-8266	3513	25	28328	0.1300	16789	0.68	WTH2	0.07	0.56	4.80	1	9.1	11.1						
653	-8216	3513	25	29866	0.1300	17981	0.69	WTH2	0.08	0.56	4.80	1	11.1	11.1						
654	-8166	3513	25	27627	0.1300	16980	0.71	WTH2	0.08	0.56	5.02	1	12.9	12.5						
655	-8116	3513	25	27316	0.1300	16368	0.69	WTH2	0.07	0.56	4.99	1	11.3	14.5						
656	-7816	3513	25	26304	0.1300	17004	0.74	WTH2	0.05	0.58	5.13	1	9.8	10.9						
657	-7766	3513	25	29340	0.1300	18403	0.72	WTH2	0.05	0.58	5.12	1	10.4	12.7						
658	-7716	3513	25	27316	0.1300	18032	0.76	WTH2	0.05	0.58	5.18	1	11.2	14.6						
659	-7666	3513	25	26304	0.1300	17350	0.76	WTH2	0.05	0.57	5.18	1	12.6	12.6						
660	-7616	3513	25	26304	0.1300	17113	0.75	WTH2	0.06	0.57	5.21	1	14.1	11.1						
661	-9366	3463	25	23223	0.1300	14578	0.72	WTH2	0.08	0.56	4.28	1	10.7	11.8						
662	-9316	3463	25	21246	0.1300	12907	0.70	WTH2	0.06	0.56	4.24	1	8.4	10.3						
663	-9266	3463	25	23269	0.1300	14424	0.71	WTH2	0.07	0.56	4.37	1	8.3	9.3						
664	-9216	3463	25	24015	0.1300	15294	0.73	WTH2	0.07	0.56	4.32	1	9.3	9.8						
665	-9166	3463	25	25615	0.1300	15775	0.71	WTH2	0.08	0.56	4.27	1	11.3	11.4						
666	-9116	3463	25	24154	0.1300	14403	0.69	WTH2	0.07	0.56	4.26	1	8.4	9.7						
667	-8316	3463	25	27316	0.1300	16726	0.70	WTH2	0.07	0.57	4.86	1	9.8	13.7						
668	-8266	3463	25	29340	0.1300	17364	0.68	WTH2	0.07	0.57	4.85	1	11.8	11.8						
669	-8216	3463	25	29981	0.1300	18570	0.71	WTH2	0.07	0.56	4.85	1	10.2	10.1						
670	-8166	3463	25	28865	0.1300	17835	0.71	WTH2	0.08	0.56	5.07	1	12.0	13.6						
671	-8116	3463	25	27316	0.1300	16578	0.70	WTH2	0.07	0.57	5.04	1	10.4	12.8						
672	-8016	3463	25	26304	0.1300	16265	0.71	WTH2	0.06	0.57	5.01	1	10.8	14.6						
673	-7816	3463	25	28328	0.1300	17876	0.73	WTH2	0.04	0.58	5.18	1	12.3	11.1						
674	-7766	3463	25	29340	0.1300	18646	0.73	WTH2	0.04	0.58	5.25	1	12.2	12.5						
675	-7716	3463	25	28328	0.1300	18766	0.76	WTH2	0.05	0.58	5.23	1	11.6	15.2						
676	-7666	3463	25	28328	0.1300	18577	0.75	WTH2	0.05	0.57	5.23	1	10.6	14.0						
677	-7616	3463	25	28356	0.1300	18804	0.76	WTH2	0.06	0.57	5.25	1	10.6	12.2						
678	-7566	3463	25	28221	0.1300	18645	0.76	WTH2	0.06	0.56	5.46	1	10.6	14.3						
679	-7516	3463	25	27316	0.1300	17377	0.73	WTH2	0.07	0.56	5.42	1	11.7	13.5						
680	-9416	3413	25	18682	0.1300	11981	0.74	WTH2	0.08	0.55	4.36	1	9.2	9.3						
681	-9366	3413	25	18519	0.1300	11895	0.74	WTH2	0.08	0.55	4.49	1	9.7	12.4						
682	-9266	3413	25	23269	0.1300	14439	0.71	WTH2	0.07	0.56	4.40	1	11.9	9.2						
683	-9216	3413	25	23455	0.1300	15052	0.74	WTH2	0.07	0.56	4.35	1	11.2	12.0						
684	-9166	3413	25	24215	0.1300	15105	0.72	WTH2	0.07	0.56	4.34	1	9.6	10.3						
685	-9116	3413	25	25123	0.1300	14574	0.67	WTH2	0.07	0.56	4.34	1	9.8	10.3						
686	-8316	3413	25	28328	0.1300	16721	0.68	WTH2	0.07	0.57	4.94	1	10.2	11.0						
687	-8266	3413	25	28328	0.1300	16746	0.68	WTH2	0.07	0.57	4.91	1	11.7	12.5						
688	-8216	3413	25	30240	0.1300	18200	0.69	WTH2	0.06	0.57	5.15	1	11.1	11.4						
689	-8166	3413	25	27148	0.1300	16597	0.70	WTH2	0.06	0.57	5.12	1	13.5	11.4						
690	-7816	3413	25	28328	0.1300	17710	0.72	WTH2	0.04	0.59	5.24	1	10.4	15.6						
691	-7766	3413	25	29340	0.1300	18657	0.73	WTH2	0.04	0.58	5.30	1	10.7	11.1						
692	-7716	3413	25	29340	0.1300	18933	0.74	WTH2	0.04	0.58	5.29	1	12.6	13.8						
693	-7666	3413	25	30351	0.1300	19408	0.73	WTH2	0.05	0.57	5.29	1	10.1	11.5						
694	-7616	3413	25	31299	0.1300	20761	0.76	WTH2	0.06	0.57	5.54	1	14.2	13.2						
695	-7566	3413	25	26832	0.1300	18305	0.78	WTH2	0.07	0.56	5.50	1	12.1	11.7						
696	-7516	3413	25	24879	0.1300	15984	0.74	WTH2	0.07	0.56	5.46	1	12.1	13.0						
697	-7466	3413	25	25293	0.1300	15835	0.72	WTH2	0.07	0.56	5.45	1	12.6	12.1						
698	-7416	3413	25	24671	0.1300	15753	0.73	WTH2	0.08	0.55	5.45	1	10.4	15.0						
699	-7366	3413	25	24636	0.1300	15585	0.73	WTH2	0.08	0.55	5.60	1	11.8	12.5						
700	-9916	3363	25	4542	0.1302	2707	0.69	WTH2	0.07	0.57	4.09	2	7.9	8.9						
701	-9416	3363	25	16848	0.1300	10761	0.73	WTH2	0.09	0.54	4.57	2	11.4	12.6						
702	-9366	3363	25	2015	0.1295	1299	0.74	WTH2	0.08	0.55	4.52	2	10.5	11.5						
703	-9316	3363	25	15603	0.1300	9394	0.69	WTH2	0.08	0.55	4.47	1	11.2	10.4						
704	-9266	3363	25	20652	0.1300	12513	0.70	WTH2	0.08	0.55	4.46	1	8.8	11.1						
705	-9166	3363	25	23620	0.1300	15171	0.74	WTH2	0.07	0.56	4.42	1	8.4	10.8						
706	-9116	3363	25	24259	0.1300	14278	0.68	WTH2	0.07	0.57	4.42	1	8.8	13.2						
707	-8316	3363	25	30351	0.1300	18161	0.69	WTH2	0.07	0.58	4.91	1	13.0	14.7						
708	-7966	3363	25	26304	0.1300	16804	0.73	WTH2	0.04	0.59	5.25	1	11.6	13.1						
709	-7816	3363	25	29340	0.1300	18245	0.71	WTH2	0.04	0.59	5.29	1	11.4	12.0						
710	-7766	3363	25	29340	0.1300	18879	0.74	WTH2	0.04	0.59	5.36	1	14.1	15.1						
711	-7716	3363	25	31363	0.1300	20025	0.73	WTH2	0.04	0.59	5.34	1	14.5	14.7						
712	-7666	3363	25	29340	0.1300	18970	0.74	WTH2	0.04	0.59	5.34	1	10.8	16.0						
713	-7616	3363	25	30351	0.1300	20046	0.76	WTH2	0.05	0.58	5.58	1	10.8	13.6						
714	-7566	3363	25	27122	0.1300	17999	0.76	WTH2	0.06	0.57	5.54	1	13.2	11.8						
715	-7516	3363	25	25987	0.1300	16443	0.73	WTH2	0.07	0.56	5.51	1	11.1	13.7						
716	-7466	3363	25	25293	0.1300	15329	0.70	WTH2	0.07	0.56	5.50	1	10.5	14.0						
717	-7416	3363	25	24662	0.1300	15337	0.71	WTH2	0.07	0.55	5.68	1	10.8	14.9						
718	-7366	3363	25	24629	0.1300	15707	0.73	WTH2	0.08	0.55	5.64	1	14.9	12.6						
719	-7166	3363	25	20234	0.1300	12234	0.69	WTH2	0.08	0.55	5.68	1	14.6	13.8						
720	-9416	3313	25	11040	0.1300	6885	0.72	WTH2	0.09	0.54	4.60	2	9.7	10.0						
721	-9366	3313	25	1574	0.1298	965	0.70	WTH2	0.09	0.54	4.55	2	9.6	10.8						
722	-9316	3313	25	6497	0.1300	3813	0.67	WTH2	0.09	0.55	4.54	2	10.0	10.5						
723	-9266	3313	25	12938	0.1300	7746	0.69	WTH2	0.08	0.55	4.55	1	11.1	11.9						
724	-9216	3313	25	23962	0.1300	15581	0.75	WTH2	0.08	0.55	4.50	1	11.6	9.8						
725	-9166	3313	25	25422	0.1300	16747	0.76	WTH2	0.08	0.56	4.50	1	12.2	10.5						
726	-8566	3313	25	29635	0.1300	18492	0.72	WTH2	0.06	0.58	4.55	1	11.1	9.5						
727	-7816	3313	25	28328	0.1300	17793	0.72	WTH2	0.04	0.59	5.43	1	12.6	16.2						
728	-7766	3313	25	29340	0.1300	18811	0.74	WTH2	0.04	0.59	5.41	1	10.9	15.3						
729	-7716	3313	25	31363	0.1300	20101	0.74	WTH2	0.04	0.60	5.40	1	10.7	14.9						
730	-7666	3313	25	30351	0.1300	19357	0.73	WTH2	0.04	0.59	5.40	1	10.3	13.4						
731	-7616	3313	25	29340	0.1300	18805	0.74	WTH2	0.04	0.59	5.62	1	12.7	13.4						
732	-7566	3313	25	28328	0.1300	17813	0.72	WTH2	0.05	0.58	5.59	1	11.1	15.8						
733	-7516	3313	25	27316	0.1300	17044	0.72	WTH2	0.06	0.57	5.57	1	12.6	16.2						
734	-7466	3313	25	26304	0.1300	15878	0.69	WTH2	0.06	0.56	5.56	1	11.2	12.4						
735	-7416	3313	25	25422	0.1300	15606	0.71	WTH2	0.07	0.56	5.72	1	14.7	13.6						
736	-7366	3313	25	25412	0.1300	16115	0.73	WTH2	0.07	0.56	5.69	1	11.8	12.9						
737	-7016	3313	25	12141	0.1300	7038	0.67	WTH2	0.09	0.54	6.23	1	14.1	16.3						
738	-9466	3263	25	21020	0.1300	12580	0.69	WTH2	0.09	0.54	4.68	2	11.4	12.5						
739	-9416	3263	25	2985	0.1298	1873	0.72	WTH2	0.09	0.54	4.63	2	12.2	12.4						
740	-9366	3263	25	2363	0.1300	1439	0.70	WTH2	0.09	0.54	4.62	2	9.0	10.1						
741	-9316	3263	25	6269	0.1301	3648	0.67	WTH2	0.09	0.55	4.63	2	11.3	11.8						
742	-9266	3263	25	14992	0.1300	8834	0.68	WTH2	0.08	0.56	4.58	1	12.4	13.3						
743	-9216	3263	25	25443	0.1300	16509	0.75	WTH2	0.08	0.55	4.58	1	8.9	9.8						
744	-9166	3263	25	24631	0.1300	16432	0.77	WTH2	0.08	0.55	4.54	1	12.0	9.5						
745	-8566	3263	25	30457	0.1300	19684	0.74	WTH2	0.06	0.57	4.53	1	9.2	10.8						
746	-7816	3263	25	28741	0.1300	18324	0.73	WTH2	0.05	0.57	6.20	1	13.4	13.8						
747	-7766	3263	25	28704	0.1300	18567	0.74	WTH2	0.05	0.58	6.16	1	16.7	15.3						
748	-7716	3263	25	29340	0.1300	18975	0.74	WTH2	0.05	0.58	6.13	1	14.2	13.4						
749	-7666	3263	25	29340	0.1300	18704	0.73	WTH2	0.04	0.59	6.10	1	13.5	17.7						
750	-7616	3263	25	28328	0.1300	18128	0.74	WTH2	0.04	0.59	6.09	1	13.5	15.5						
751	-7566	3263	25	30351	0.1300	18894	0.72	WTH2	0.04	0.59	6.09	1	14.5	15.1						
752	-7516	3263	25	28328	0.1300	17730	0.72	WTH2	0.05	0.58	6.09	1	12.9	13.0						
753	-7466	3263	25	26304	0.1300	16244	0.71	WTH2	0.05	0.57	6.11	1	14.5	14.5						
754	-7416	3263	25	25293	0.1300	15853	0.72	WTH2	0.06	0.57	5.77	1	15.2	14.7						
755	-7366	3263	25	25293	0.1300	16147	0.73	WTH2	0.06	0.57	5.74	1	13.0	14.3						
756	-7316	3263	25	13152	0.1300	8705	0.76	WTH2	0.05	0.57	5.77	1	14.1	13.7						
757	-6916	3263	25	8094	0.1300	4644	0.66	WTH2	0.11	0.53	6.13	2	16.2	13.1						
758	-6866	3263	25	7082	0.1301	3669	0.60	WTH2	0.12	0.52	6.08	2	13.1	14.1						
759	-10016	3213	25	142	0.0000	104	0.71	WTH2	0.07	0.57	3.64	2	7.9	9.1						
760	-9466	3213	25	17203	0.1300	10469	0.70	WTH2	0.09	0.55	4.71	2	12.4	14.1						
761	-9416	3213	25	451	0.1311	281	0.72	WTH2	0.08	0.55	4.70	2	12.8	10.2						
762	-9366	3213	25	2941	0.1299	1780	0.70	WTH2	0.09	0.55	4.71	2	9.3	11.7						
763	-9316	3213	25	20227	0.1300	11786	0.67	WTH2	0.08	0.55	4.71	2	9.3	11.4						
764	-9266	3213	25	23656	0.1300	13770	0.67	WTH2	0.08	0.56	4.66	1	10.3	12.5						
765	-9166	3213	25	24007	0.1300	15510	0.74	WTH2	0.07	0.56	4.58	1	10.1	10.9						
766	-8016	3213	25	30351	0.1300	20019	0.76	WTH2	0.06	0.56	5.43	1	10.5	12.9						
767	-7966	3213	25	28408	0.1300	18301	0.74	WTH2	0.06	0.56	6.31	1	12.8	17.4						
768	-7916	3213	25	29404	0.1300	17803	0.70	WTH2	0.07	0.55	6.26	1	14.2	13.6						
769	-7866	3213	25	31363	0.1300	19274	0.71	WTH2	0.07	0.55	6.21	1	16.4	14.4						
770	-7816	3213	25	31290	0.1300	21213	0.78	WTH2	0.07	0.55	6.16	1	12.7	13.7						
771	-7766	3213	25	29955	0.1300	20664	0.79	WTH2	0.07	0.56	6.12	1	13.9	13.1						
772	-7716	3213	25	28328	0.1300	18616	0.76	WTH2	0.06	0.56	6.08	1	11.8	18.2						
773	-7666	3213	25	26304	0.1300	17315	0.76	WTH2	0.05	0.58	6.05	1	16.0	13.5						
774	-7616	3213	25	26304	0.1300	17512	0.77	WTH2	0.05	0.59	6.03	1	16.4	12.6						
775	-7566	3213	25	30351	0.1300	19358	0.73	WTH2	0.05	0.58	6.03	1	15.1	14.3						
776	-7516	3213	25	31363	0.1300	19232	0.70	WTH2	0.04	0.59	6.04	1	12.8	16.2						
777	-7466	3213	25	26304	0.1300	16540	0.72	WTH2	0.05	0.58	6.06	1	11.5	18.1						
778	-7416	3213	25	26304	0.1300	16845	0.74	WTH2	0.05	0.57	6.10	1	14.1	15.9						
779	-7366	3213	25	26304	0.1300	16926	0.74	WTH2	0.05	0.57	5.80	1	11.7	12.6						
780	-6916	3213	25	8094	0.1301	4369	0.62	WTH2	0.12	0.52	6.16	2	14.3	14.3						
781	-6866	3213	25	6070	0.1300	3096	0.59	WTH2	0.12	0.52	6.13	2	15.7	13.9						
782	-6816	3213	25	6070	0.1300	3038	0.58	WTH2	0.12	0.52	6.11	2	12.1	16.4						
783	-6766	3213	25	7082	0.1301	3598	0.58	WTH2	0.13	0.51	6.12	2	13.2	14.2						
784	-10216	3163	25	3945	0.1301	2302	0.67	WTH2	0.08	0.57	3.47	2	6.7	8.1						
785	-10066	3163	25	142	0.0095	104	0.74	WTH2	0.06	0.58	6.95	2	15.7	19.6						
786	-9466	3163	25	13529	0.1300	8424	0.72	WTH2	0.08	0.55	4.78	1	11.1	11.3						
787	-9416	3163	25	727	0.1301	459	0.73	WTH2	0.08	0.55	4.78	1	9.3	11.6						
788	-9366	3163	25	2044	0.1297	1271	0.71	WTH2	0.08	0.55	4.79	1	12.3	11.6						
789	-9316	3163	25	20946	0.1300	12501	0.69	WTH2	0.07	0.56	4.74	1	10.2	10.3						
790	-9266	3163	25	23184	0.1300	13967	0.69	WTH2	0.07	0.56	4.70	1	12.1	11.4						
791	-9216	3163	25	25882	0.1300	16608	0.74	WTH2	0.07	0.56	4.81	1	12.7	12.0						
792	-9166	3163	25	24987	0.1300	16181	0.74	WTH2	0.07	0.57	4.76	1	11.3	14.2						
793	-8466	3163	25	31278	0.1300	20595	0.76	WTH2	0.06	0.56	4.71	1	9.7	10.0						
794	-8416	3163	25	26970	0.1300	18053	0.77	WTH2	0.05	0.57	4.76	1	9.2	10.0						
795	-8366	3163	25	27911	0.1300	18156	0.75	WTH2	0.06	0.57	4.94	1	9.8	12.3						
796	-8316	3163	25	30351	0.1300	18847	0.71	WTH2	0.05	0.57	4.97	1	12.1	11.3						
797	-8266	3163	25	30351	0.1300	18782	0.71	WTH2	0.05	0.57	5.02	1	10.8	11.2						
798	-8216	3163	25	27316	0.1300	17155	0.72	WTH2	0.05	0.57	5.06	1	10.9	11.0						
799	-8166	3163	25	27316	0.1300	17333	0.73	WTH2	0.05	0.57	5.19	1	12.3	14.7						
800	-8116	3163	25	30351	0.1300	18984	0.72	WTH2	0.05	0.57	5.23	1	13.1	11.6						
801	-8066	3163	25	29340	0.1300	18407	0.72	WTH2	0.06	0.56	5.28	1	12.2	12.3						
802	-8016	3163	25	28730	0.1300	18983	0.76	WTH2	0.07	0.55	5.33	1	11.0	13.6						
803	-7966	3163	25	27967	0.1300	18436	0.76	WTH2	0.07	0.55	6.29	1	14.2	17.3						
804	-7916	3163	25	27557	0.1300	17134	0.71	WTH2	0.07	0.55	6.24	1	16.0	17.2						
805	-7866	3163	25	27316	0.1300	17123	0.72	WTH2	0.07	0.54	6.18	1	12.5	13.8						
806	-7816	3163	25	27782	0.1300	19082	0.79	WTH2	0.08	0.54	6.13	1	11.7	14.2						
807	-7766	3163	25	28679	0.1300	19880	0.80	WTH2	0.08	0.55	6.09	1	14.8	15.1						
808	-7716	3163	25	26372	0.1300	17913	0.78	WTH2	0.07	0.55	6.04	1	12.0	16.6						
809	-7666	3163	25	27380	0.1300	17799	0.75	WTH2	0.07	0.56	6.00	1	14.6	17.4						
810	-7616	3163	25	24281	0.1300	16257	0.77	WTH2	0.05	0.57	5.98	1	12.6	16.0						
811	-7566	3163	25	24281	0.1300	15919	0.75	WTH2	0.04	0.59	5.97	1	12.9	17.8						
812	-7516	3163	25	25293	0.1300	16136	0.73	WTH2	0.04	0.59	5.99	1	15.8	12.8						
813	-7466	3163	25	28328	0.1300	17732	0.72	WTH2	0.05	0.59	6.02	1	12.4	15.7						
814	-7416	3163	25	27316	0.1300	17528	0.74	WTH2	0.05	0.58	6.06	1	13.4	18.1						
815	-7366	3163	25	26304	0.1300	16820	0.74	WTH2	0.05	0.57	6.10	1	14.2	18.2						
816	-6916	3163	25	8094	0.1301	4453	0.63	WTH2	0.12	0.52	6.20	2	15.9	13.5						
817	-6866	3163	25	6070	0.1299	3204	0.61	WTH2	0.12	0.52	6.18	2	13.0	13.2						
818	-6816	3163	25	7082	0.1299	3668	0.60	WTH2	0.12	0.52	6.17	2	14.7	14.0						
819	-6766	3163	25	7082	0.1300	3807	0.62	WTH2	0.13	0.51	6.18	2	15.9	14.7						
820	-10316	3113	25	5059	0.1302	2611	0.59	WTH2	0.12	0.53	3.38	2	8.9	9.6						
821	-10266	3113	25	8094	0.1301	4451	0.63	WTH2	0.10	0.54	3.43	2	8.1	7.2						
822	-10216	3113	25	10073	0.1300	5418	0.62	WTH2	0.09	0.56	3.53	2	8.4	9.0						
823	-10166	3113	25	9472	0.1300	5412	0.66	WTH2	0.08	0.56	7.01	2	16.6	18.3						
824	-10116	3113	25	11875	0.1301	7098	0.69	WTH2	0.07	0.57	6.96	2	13.5	18.2						
825	-10066	3113	25	14686	0.1300	8630	0.68	WTH2	0.07	0.57	6.92	2	13.1	15.1						
826	-9516	3113	25	12462	0.1300	7397	0.68	WTH2	0.07	0.56	6.54	1	12.4	15.2						
827	-9466	3113	25	8139	0.1299	5103	0.72	WTH2	0.07	0.56	6.53	1	17.7	13.6						
828	-9416	3113	25	1000	0.1297	647	0.74	WTH2	0.07	0.56	6.00	1	14.3	14.6						
829	-9366	3113	25	2571	0.1302	1658	0.74	WTH2	0.06	0.56	5.96	1	13.5	13.8						
830	-9316	3113	25	21066	0.1300	12668	0.69	WTH2	0.07	0.56	5.91	1	11.5	14.4						
831	-9266	3113	25	21246	0.1300	13047	0.71	WTH2	0.06	0.57	5.87	1	11.6	13.6						
832	-9216	3113	25	24464	0.1300	15755	0.74	WTH2	0.06	0.57	5.83	1	12.9	16.5						
833	-9166	3113	25	24466	0.1300	15824	0.74	WTH2	0.06	0.57	4.79	1	11.7	10.0						
834	-8716	3113	25	26304	0.1300	16284	0.71	WTH2	0.07	0.56	4.71	1	10.9	11.5						
835	-8666	3113	25	26304	0.1300	16034	0.70	WTH2	0.07	0.56	4.66	1	10.6	11.6						
836	-8616	3113	25	22885	0.1300	15290	0.77	WTH2	0.07	0.56	4.63	1	10.7	11.3						
837	-8416	3113	25	26516	0.1300	18717	0.81	WTH2	0.07	0.56	4.86	1	13.2	12.4						
838	-8366	3113	25	27423	0.1300	19020	0.80	WTH2	0.07	0.56	4.89	1	11.9	13.1						
839	-8316	3113	25	28243	0.1300	18519	0.75	WTH2	0.06	0.56	4.94	1	12.3	10.8						
840	-8266	3113	25	29340	0.1300	18881	0.74	WTH2	0.05	0.57	5.06	1	10.0	10.6						
841	-8216	3113	25	28328	0.1300	17642	0.72	WTH2	0.05	0.57	5.11	1	10.8	14.4						
842	-8166	3113	25	29340	0.1300	18023	0.71	WTH2	0.05	0.56	5.15	1	13.6	14.2						
843	-8116	3113	25	29340	0.1300	18458	0.72	WTH2	0.06	0.56	5.20	1	9.9	13.6						
844	-8066	3113	25	27316	0.1300	17344	0.73	WTH2	0.06	0.55	5.25	1	12.8	12.5						
845	-8016	3113	25	9105	0.1299	5913	0.75	WTH2	0.06	0.56	5.52	1	15.0	15.6						
846	-7966	3113	25	8094	0.1300	5275	0.75	WTH2	0.06	0.56	6.31	1	12.5	16.9						
847	-7916	3113	25	9105	0.1299	6055	0.76	WTH2	0.06	0.56	6.22	1	13.4	17.6						
848	-7866	3113	25	7082	0.1300	4323	0.70	WTH2	0.07	0.54	6.17	1	13.6	17.4						
849	-7816	3113	25	6070	0.1300	3543	0.67	WTH2	0.08	0.53	6.11	1	12.4	13.6						
850	-7766	3113	25	7082	0.1300	4701	0.76	WTH2	0.06	0.55	6.06	1	14.8	17.1						
851	-7716	3113	25	9105	0.1300	6484	0.82	WTH2	0.05	0.55	6.01	1	11.7	16.5						
852	-7666	3113	25	8094	0.1301	5853	0.83	WTH2	0.05	0.56	5.96	1	11.6	13.3						
853	-7616	3113	25	8094	0.1301	5301	0.75	WTH2	0.06	0.56	5.93	1	13.7	14.4						
854	-7566	3113	25	23269	0.1300	14826	0.73	WTH2	0.05	0.57	5.92	1	13.4	14.1						
855	-7516	3113	25	22258	0.1300	14199	0.73	WTH2	0.04	0.59	5.94	1	11.5	15.1						
856	-7466	3113	25	23269	0.1300	14817	0.73	WTH2	0.04	0.58	5.98	1	13.5	13.3						
857	-7416	3113	25	24281	0.1300	15449	0.73	WTH2	0.04	0.58	6.03	1	14.7	13.7						
858	-7366	3113	25	24281	0.1300	15228	0.72	WTH2	0.05	0.57	6.08	1	15.6	13.2						
859	-6916	3113	25	8094	0.1300	4726	0.67	WTH2	0.10	0.53	6.25	2	14.5	15.9						
860	-6866	3113	25	7082	0.1299	3944	0.64	WTH2	0.12	0.52	6.23	2	14.4	16.3						
861	-6816	3113	25	7082	0.1301	3754	0.61	WTH2	0.12	0.52	6.22	2	16.4	14.8						
862	-6766	3113	25	7082	0.1300	3837	0.62	WTH2	0.12	0.52	6.23	2	14.4	13.6						
863	-10266	3063	25	8094	0.1301	4068	0.58	WTH2	0.12	0.53	3.48	2	6.8	7.9						
864	-10216	3063	25	8094	0.1300	4335	0.62	WTH2	0.09	0.55	7.02	2	15.2	15.3						
865	-10166	3063	25	10117	0.1299	5682	0.65	WTH2	0.09	0.56	6.97	2	15.4	20.2						
866	-10116	3063	25	12141	0.1300	7187	0.68	WTH2	0.07	0.57	6.93	2	16.9	18.1						
867	-10066	3063	25	14164	0.1300	8279	0.67	WTH2	0.07	0.57	6.88	2	13.9	17.5						
868	-9566	3063	25	11160	0.1300	6802	0.70	WTH2	0.06	0.58	6.52	1	13.5	17.9						
869	-9516	3063	25	591	0.1297	348	0.68	WTH2	0.06	0.57	6.49	1	17.6	16.2						
870	-9466	3063	25	142	0.0000	104	0.72	WTH2	0.06	0.57	6.47	1	13.4	18.8						
871	-9416	3063	25	563	0.1295	361	0.74	WTH2	0.06	0.57	6.46	1	12.8	13.8						
872	-9366	3063	25	1045	0.1303	678	0.75	WTH2	0.06	0.57	5.92	1	12.2	15.9						
873	-9316	3063	25	21128	0.1300	12453	0.68	WTH2	0.08	0.56	5.88	1	15.1	14.0						
874	-9266	3063	25	25915	0.1300	15674	0.70	WTH2	0.07	0.56	5.83	1	12.1	14.2						
875	-8816	3063	25	31333	0.1300	21721	0.80	WTH2	0.07	0.56	4.74	1	11.9	11.8						
876	-8766	3063	25	30160	0.1300	20008	0.76	WTH2	0.07	0.56	4.79	1	11.1	11.1						
877	-8616	3063	25	25567	0.1300	17426	0.78	WTH2	0.08	0.56	4.72	1	9.4	9.9						
878	-8416	3063	25	23989	0.1300	16177	0.78	WTH2	0.07	0.55	4.81	1	13.1	10.9						
879	-8366	3063	25	26155	0.1300	17676	0.78	WTH2	0.07	0.55	4.86	1	9.4	13.4						
880	-8316	3063	25	25293	0.1300	16752	0.76	WTH2	0.06	0.56	4.98	1	13.2	11.6						
881	-8266	3063	25	27316	0.1300	17613	0.74	WTH2	0.06	0.56	5.03	1	10.4	12.2						
882	-8216	3063	25	27316	0.1300	16886	0.71	WTH2	0.06	0.56	5.08	1	12.1	14.7						
883	-8166	3063	25	27316	0.1300	16755	0.71	WTH2	0.06	0.56	5.13	1	12.5	13.4						
884	-8116	3063	25	26304	0.1300	16536	0.72	WTH2	0.06	0.56	5.18	1	13.7	11.5						
885	-8066	3063	25	27316	0.1300	17087	0.72	WTH2	0.07	0.55	5.44	1	11.5	13.6						
886	-8016	3063	25	9105	0.1300	5582	0.70	WTH2	0.07	0.55	5.48	1	14.5	11.5						
887	-7966	3063	25	7082	0.1299	4308	0.70	WTH2	0.07	0.55	6.29	1	16.2	14.3						
888	-7916	3063	25	6070	0.1300	4040	0.77	WTH2	0.06	0.55	6.24	1	16.5	16.7						
889	-7866	3063	25	7082	0.1300	4273	0.69	WTH2	0.08	0.54	6.18	1	13.7	14.4						
890	-7816	3063	25	6070	0.1299	3677	0.70	WTH2	0.08	0.54	6.13	1	13.9	17.8						
891	-7766	3063	25	6070	0.1299	4005	0.76	WTH2	0.07	0.54	6.07	1	15.2	15.5						
892	-7716	3063	25	8094	0.1300	5710	0.81	WTH2	0.06	0.55	5.99	1	12.6	13.3						
893	-7666	3063	25	7082	0.1300	4949	0.80	WTH2	0.06	0.55	5.93	1	14.8	13.8						
894	-7616	3063	25	7082	0.1300	4706	0.76	WTH2	0.06	0.55	5.88	1	13.3	14.6						
895	-7566	3063	25	24781	0.1300	16019	0.74	WTH2	0.07	0.55	5.86	1	13.0	13.0						
896	-7516	3063	25	22258	0.1300	14293	0.74	WTH2	0.05	0.57	5.90	1	16.0	14.0						
897	-7466	3063	25	20234	0.1300	13229	0.75	WTH2	0.04	0.59	5.95	1	13.2	12.7						
898	-7416	3063	25	21246	0.1300	13755	0.74	WTH2	0.04	0.58	6.01	1	14.6	15.0						
899	-7366	3063	25	23269	0.1300	14292	0.71	WTH2	0.05	0.57	6.07	1	16.0	13.2						
